#---------------------------------
#  energy flat
  10182.0000000    0.00314776665
  10187.0000000    0.00237083495
  10192.0000000    0.00147879434
  10197.0000000    0.00131431584
  10202.0000000    0.00108363241
  10207.0000000    0.00125744492
  10212.0000000    0.00149677031
  10217.0000000    0.00087473967
  10222.0000000    0.00033656091
  10227.0000000    0.00068891910
  10232.0000000    0.00071648101
  10237.0000000    0.00085234680
  10242.0000000    0.00100955040
  10247.0000000    0.00009294246
  10252.0000000   -0.00014166251
  10257.0000000   -0.00083497301
  10262.0000000   -0.00144535435
  10267.0000000   -0.00145400907
  10272.0000000   -0.00096555017
  10277.0000000   -0.00075667443
  10282.0000000   -0.00052150126
  10287.0000000   -0.00008056227
  10292.0000000   -0.00025392192
  10297.0000000   -0.00021044315
  10302.0000000    0.00007455672
  10307.0000000    0.00053360403
  10312.0000000    0.00094063318
  10317.0000000    0.00141905754
  10322.0000000    0.00216460837
  10327.0000000    0.00312676696
  10332.0000000    0.00483540334
  10337.0000000    0.00627541383
  10341.0000000    0.00797378585
  10344.0000000    0.00895290105
  10346.0000000    0.01036269511
  10347.0000000    0.01119221657
  10347.2000000    0.01260932470
  10347.4000000    0.01333393395
  10347.6000000    0.01351010346
  10347.8000000    0.01409019221
  10348.0000000    0.01405632834
  10348.2000000    0.01352004522
  10348.4000000    0.01333762396
  10348.6000000    0.01335912309
  10348.8000000    0.01314152326
  10349.0000000    0.01348043693
  10349.2000000    0.01386652449
  10349.4000000    0.01488202018
  10349.6000000    0.01580593623
  10349.8000000    0.01617541490
  10350.0000000    0.01620890934
  10350.2000000    0.01575509403
  10350.4000000    0.01562100006
  10350.6000000    0.01522969881
  10350.8000000    0.01501671256
  10351.0000000    0.01570452848
  10351.2000000    0.01686304525
  10351.4000000    0.01784094023
  10351.6000000    0.01883901964
  10351.8000000    0.01985001709
  10352.0000000    0.02023391320
  10352.2000000    0.02072830463
  10352.4000000    0.02058544485
  10352.6000000    0.02046576832
  10352.8000000    0.02061806254
  10353.0000000    0.02107081639
  10353.2000000    0.02225563059
  10353.4000000    0.02275798045
  10353.6000000    0.02298674482
  10353.8000000    0.02340178262
  10354.0000000    0.02354069744
  10354.2000000    0.02412551511
  10354.4000000    0.02434966590
  10354.6000000    0.02486943204
  10354.8000000    0.02505932696
  10355.0000000    0.02526548477
  10355.2000000    0.02617694415
  10355.4000000    0.02713834557
  10355.6000000    0.02829490157
  10355.8000000    0.02874511794
  10356.0000000    0.02816004619
  10356.2000000    0.02787370396
  10356.4000000    0.02789647182
  10356.6000000    0.02798705937
