#---------------------------------
#  energy flat
  10182.0000000    0.00588697572
  10187.0000000    0.00514970997
  10192.0000000    0.00469693519
  10197.0000000    0.00407282364
  10202.0000000    0.00362159012
  10207.0000000    0.00284604974
  10212.0000000    0.00258053809
  10217.0000000    0.00147003046
  10222.0000000    0.00049463999
  10227.0000000   -0.00002774838
  10232.0000000   -0.00024252688
  10237.0000000    0.00019272118
  10242.0000000    0.00047602666
  10247.0000000    0.00027023885
  10252.0000000   -0.00016622425
  10257.0000000   -0.00007775977
  10262.0000000   -0.00022510812
  10267.0000000   -0.00036808957
  10272.0000000   -0.00051235540
  10277.0000000   -0.00035838736
  10282.0000000   -0.00025990468
  10287.0000000    0.00002134578
  10292.0000000   -0.00001837122
  10297.0000000    0.00002963517
  10302.0000000   -0.00014275866
  10307.0000000   -0.00011247676
  10312.0000000    0.00026420341
  10317.0000000    0.00076290002
  10322.0000000    0.00147043741
  10327.0000000    0.00261415147
  10332.0000000    0.00356328142
  10337.0000000    0.00445076095
  10341.0000000    0.00573622551
  10344.0000000    0.00732141973
  10346.0000000    0.00838973252
  10347.0000000    0.00943359656
  10347.2000000    0.00997589810
  10347.4000000    0.01002974856
  10347.6000000    0.01009682816
  10347.8000000    0.01050349880
  10348.0000000    0.01107123114
  10348.2000000    0.01142588424
  10348.4000000    0.01145918456
  10348.6000000    0.01170440817
  10348.8000000    0.01226237920
  10349.0000000    0.01265145378
  10349.2000000    0.01302293230
  10349.4000000    0.01334778770
  10349.6000000    0.01362178151
  10349.8000000    0.01393507746
  10350.0000000    0.01419879619
  10350.2000000    0.01436348896
  10350.4000000    0.01447154040
  10350.6000000    0.01450034537
  10350.8000000    0.01434073127
  10351.0000000    0.01424071257
  10351.2000000    0.01419129858
  10351.4000000    0.01434096405
  10351.6000000    0.01428808223
  10351.8000000    0.01481908120
  10352.0000000    0.01505916728
  10352.2000000    0.01532391352
  10352.4000000    0.01570952027
  10352.6000000    0.01597182618
  10352.8000000    0.01649370603
  10353.0000000    0.01683654280
  10353.2000000    0.01722690176
  10353.4000000    0.01777164364
  10353.6000000    0.01814325060
  10353.8000000    0.01858485647
  10354.0000000    0.01936553962
  10354.2000000    0.01964261595
  10354.4000000    0.01981116186
  10354.6000000    0.01991805736
  10354.8000000    0.02017355604
  10355.0000000    0.02090838669
  10355.2000000    0.02144555070
  10355.4000000    0.02211590530
  10355.6000000    0.02291611108
  10355.8000000    0.02379813209
  10356.0000000    0.02444177150
  10356.2000000    0.02490302844
  10356.4000000    0.02535914785
  10356.6000000    0.02581269849
  10356.8000000    0.02633278020
  10357.0000000    0.02648514288
  10357.2000000    0.02663198271
  10357.4000000    0.02757989260
  10357.6000000    0.02828402648
  10357.8000000    0.02931619194
  10358.0000000    0.02995700571
  10358.2000000    0.03081526563
  10358.4000000    0.03179143197
  10358.6000000    0.03252703325
  10358.8000000    0.03329962478
  10359.0000000    0.03400080458
  10359.2000000    0.03497363152
  10359.4000000    0.03587055138
  10359.6000000    0.03716961176
  10359.8000000    0.03829284002
  10360.0000000    0.03954707541
  10360.2000000    0.04083239288
  10360.4000000    0.04176373422
  10360.6000000    0.04291457673
  10360.8000000    0.04393441211
  10361.0000000    0.04514806097
  10361.2000000    0.04637802151
  10361.4000000    0.04783416201
  10361.6000000    0.04899861898
  10361.8000000    0.05040030161
  10362.0000000    0.05201390754
  10362.2000000    0.05362699971
  10362.4000000    0.05519642284
  10362.6000000    0.05697931053
